timestamp,charge_point_id,grid_load_kw,max_grid_capacity_kw,load_percentage,simultaneous_charging,voltage_v,frequency_hz,power_factor,demand_response_signal,dr_compliance_rate,ramp_rate_kw_min,reactive_power_kvar,thd_percentage,peak_hour,day_type,attack_type,label
2026-01-01 09:31:00,CP_IST_0057,555.09,1000,55.51,4,408.39,49.963,1.0,0,0,8.34,42.29,3.23,0,0,normal,0
2026-01-01 01:34:00,CP_IST_0043,213.68,500,42.74,1,396.4,49.919,0.987,0,0,8.35,8.65,2.97,0,0,normal,0
2026-01-01 09:38:00,CP_ANT_0040,327.85,500,65.57,2,400.83,49.98,0.982,0,0,1.81,-0.92,2.51,0,0,normal,0
2026-01-01 01:17:00,CP_ANT_0002,984.0,1500,65.6,1,398.56,50.014,0.979,0,0,0.33,33.0,2.39,0,0,normal,0
2026-01-01 12:32:00,CP_ANK_0001,1634.46,1500,108.96,24,389.15,49.55,0.89,1,0.169,63.41,221.44,7.24,0,0,grid_overload,1
2026-01-01 01:08:00,CP_IZM_0009,524.65,1000,52.46,4,409.7,49.949,0.978,1,0.879,8.99,24.63,1.48,0,0,normal,0
2026-01-01 10:49:00,CP_IZM_0048,673.19,1000,67.32,1,407.47,49.927,0.983,0,0,5.08,-28.98,2.6,0,0,normal,0
2026-01-01 16:08:00,CP_BUR_0072,1158.23,1500,77.22,2,364.03,50.119,0.856,2,0.316,199.5,-89.47,17.71,0,0,grid_instability,1
2026-01-01 09:48:00,CP_BUR_0073,224.92,500,44.98,2,406.08,49.989,0.974,0,0,12.9,8.52,1.7,0,0,normal,0
2026-01-01 04:49:00,CP_IST_0003,1034.4,1500,68.96,4,395.07,50.007,0.987,0,0,13.38,25.68,2.86,0,0,normal,0
2026-01-01 08:23:00,CP_IZM_0080,209.51,500,41.9,3,401.79,50.0,0.991,1,0.956,10.17,3.29,2.02,1,0,normal,0
2026-01-01 09:11:00,CP_ANT_0085,851.92,1500,56.79,4,401.33,50.081,0.96,0,0,2.05,-24.16,3.81,0,0,normal,0
2026-01-01 13:29:00,CP_BUR_0050,549.7,1000,54.97,6,427.23,49.993,0.777,1,0.379,28.15,229.69,8.75,0,0,power_imbalance,1
2026-01-01 05:34:00,CP_IST_0034,632.43,1000,63.24,4,403.28,49.935,0.98,0,0,12.88,-36.0,2.89,0,0,normal,0
2026-01-01 15:50:00,CP_ANT_0061,214.61,500,42.92,8,389.29,50.314,0.739,2,0.523,124.91,114.8,10.79,0,0,grid_instability,1
2026-01-01 14:54:00,CP_BUR_0066,1116.27,1500,74.42,15,391.98,50.032,0.903,1,-0.204,26.69,76.59,5.1,0,0,dr_manipulation,1
2026-01-01 08:36:00,CP_IZM_0068,481.28,750,64.17,4,405.93,49.983,0.992,0,0,2.15,-19.68,4.46,1,0,normal,0
2026-01-01 00:32:00,CP_ANT_0043,257.78,500,51.56,5,397.85,49.909,0.972,0,0,5.46,-43.0,3.32,0,0,normal,0
2026-01-01 07:27:00,CP_ANK_0061,346.05,500,69.21,4,403.52,49.919,0.99,1,0.865,4.66,14.44,3.68,1,0,normal,0
2026-01-01 09:39:00,CP_ANT_0048,380.78,750,50.77,1,407.48,50.003,0.974,1,0.921,8.45,-7.69,3.65,0,0,normal,0
2026-01-01 00:16:00,CP_BUR_0010,260.39,500,52.08,3,407.01,49.922,0.96,1,0.871,2.75,-3.74,4.06,0,0,normal,0
2026-01-01 06:22:00,CP_IST_0002,249.54,500,49.91,2,395.84,50.055,0.954,1,0.877,13.44,-24.99,2.34,0,0,normal,0
2026-01-01 08:44:00,CP_ANT_0072,511.9,1000,51.19,4,401.18,50.084,0.958,0,0,2.32,-27.89,1.66,1,0,normal,0
2026-01-01 15:34:00,CP_ANT_0061,860.42,1000,86.04,12,386.1,50.009,0.905,1,-0.125,58.99,104.1,6.45,0,0,dr_manipulation,1
2026-01-01 01:01:00,CP_ANT_0065,208.95,500,41.79,3,403.93,50.065,0.996,1,0.869,10.33,19.97,4.3,0,0,normal,0
2026-01-01 09:01:00,CP_IZM_0047,258.71,500,51.74,4,403.87,49.976,0.984,0,0,4.81,-47.19,1.16,0,0,normal,0
2026-01-01 14:11:00,CP_ANT_0050,913.77,1000,91.38,44,378.31,49.895,0.856,1,0.171,105.29,139.3,8.53,1,0,coordinated_attack,1
2026-01-01 00:49:00,CP_ANK_0056,420.69,1000,42.07,3,395.19,49.984,0.975,1,0.994,9.53,32.87,3.48,0,0,normal,0
2026-01-01 13:37:00,CP_IST_0069,254.39,500,50.88,3,419.53,49.783,0.799,1,0.268,22.64,331.03,13.69,0,0,power_imbalance,1
2026-01-01 08:18:00,CP_ANK_0099,445.72,750,59.43,1,395.24,50.034,0.958,1,0.979,11.21,-47.56,2.59,1,0,normal,0
2026-01-01 13:45:00,CP_ANK_0038,888.92,1000,88.89,42,385.24,49.616,0.847,1,0.02,118.38,204.44,7.11,1,0,coordinated_attack,1
2026-01-01 06:45:00,CP_IZM_0004,633.03,1000,63.3,3,405.27,50.015,0.956,1,0.914,5.22,-17.93,3.08,0,0,normal,0
2026-01-01 07:17:00,CP_IZM_0043,952.8,1500,63.52,4,408.92,49.911,0.976,0,0,8.33,-48.13,3.02,1,0,normal,0
2026-01-01 07:00:00,CP_ANT_0069,909.54,1500,60.64,4,408.31,49.986,0.989,1,0.958,5.91,43.91,3.0,1,0,normal,0
2026-01-01 10:57:00,CP_IZM_0026,652.78,1000,65.28,5,403.2,49.916,0.964,0,0,1.48,-42.87,1.13,0,0,normal,0
2026-01-01 02:02:00,CP_ANT_0068,461.67,750,61.56,3,401.44,50.023,0.962,1,0.878,10.02,2.35,2.26,0,0,normal,0
2026-01-01 16:33:00,CP_ANK_0022,524.01,1000,52.4,18,392.47,50.259,0.932,0,0.386,98.55,-29.63,15.43,0,0,grid_instability,1
2026-01-01 00:23:00,CP_ANK_0014,383.14,750,51.09,2,401.57,50.009,0.965,0,0,10.02,5.46,4.26,0,0,normal,0
2026-01-01 15:55:00,CP_BUR_0086,379.55,500,75.91,14,422.32,49.317,0.78,2,0.353,162.36,-94.79,14.19,0,0,grid_instability,1
2026-01-01 16:17:00,CP_BUR_0047,400.53,500,80.11,19,414.33,49.914,0.907,0,0.246,127.81,270.04,15.46,0,0,grid_instability,1
2026-01-01 10:18:00,CP_IST_0033,520.54,1000,52.05,1,402.37,50.087,0.967,0,0,6.22,35.96,2.11,0,0,normal,0
2026-01-01 04:21:00,CP_IST_0091,251.27,500,50.25,4,397.41,49.915,0.997,0,0,5.07,48.53,4.13,0,0,normal,0
2026-01-01 04:25:00,CP_IST_0073,296.28,500,59.26,4,397.77,50.077,0.968,1,0.857,6.6,-23.66,3.93,0,0,normal,0
2026-01-01 12:00:00,CP_IST_0084,1701.76,1500,113.45,8,371.81,49.745,0.894,1,0.019,90.23,207.8,10.91,0,0,grid_overload,1
2026-01-01 11:33:00,CP_ANK_0059,1016.93,1500,67.8,2,398.64,49.907,0.991,0,0,10.46,14.53,1.91,0,0,normal,0
2026-01-01 03:23:00,CP_IST_0044,952.92,1500,63.53,5,402.24,49.995,0.972,1,0.898,4.5,31.02,1.4,0,0,normal,0
2026-01-01 05:41:00,CP_ANK_0085,398.98,750,53.2,2,396.16,50.029,0.961,0,0,2.36,10.2,3.86,0,0,normal,0
2026-01-01 06:10:00,CP_ANK_0060,429.79,750,57.31,5,397.62,50.056,0.968,1,0.966,6.7,-42.16,3.15,0,0,normal,0
2026-01-01 07:51:00,CP_IST_0016,463.18,750,61.76,3,397.9,49.905,0.955,0,0,14.26,13.81,3.48,1,0,normal,0
2026-01-01 03:53:00,CP_IST_0087,274.42,500,54.88,5,400.4,50.0,0.978,0,0,2.36,27.33,4.13,0,0,normal,0
2026-01-01 07:59:00,CP_ANK_0076,1003.41,1500,66.89,3,402.3,50.077,0.972,0,0,2.1,-30.69,3.52,1,0,normal,0
2026-01-01 05:28:00,CP_IZM_0094,271.1,500,54.22,5,398.3,50.049,0.99,0,0,14.4,-35.59,3.37,0,0,normal,0
2026-01-01 03:08:00,CP_IST_0089,469.26,750,62.57,4,408.93,49.96,0.978,1,0.952,8.11,-11.62,3.59,0,0,normal,0
2026-01-01 03:39:00,CP_BUR_0001,668.25,1000,66.82,1,395.69,50.025,0.992,0,0,1.86,35.77,2.54,0,0,normal,0
2026-01-01 15:05:00,CP_BUR_0023,724.13,1000,72.41,7,409.07,50.069,0.956,1,-0.248,40.65,52.27,4.7,0,0,dr_manipulation,1
2026-01-01 12:45:00,CP_IZM_0064,471.44,750,62.86,8,405.98,50.108,0.63,1,0.387,28.61,368.85,9.9,0,0,power_imbalance,1
2026-01-01 07:36:00,CP_BUR_0072,397.14,750,52.95,5,400.91,49.964,0.969,1,0.915,3.17,-32.66,1.49,1,0,normal,0
2026-01-01 13:11:00,CP_IST_0067,447.84,750,59.71,8,370.85,50.238,0.787,1,0.459,23.41,392.49,10.84,0,0,power_imbalance,1
2026-01-01 15:26:00,CP_ANT_0010,905.19,1000,90.52,12,399.61,49.892,0.942,1,-0.258,33.92,78.69,5.64,0,0,dr_manipulation,1
2026-01-01 06:09:00,CP_ANT_0087,935.07,1500,62.34,3,400.41,50.012,0.997,0,0,5.16,-8.82,2.23,0,0,normal,0
2026-01-01 14:33:00,CP_IZM_0007,1573.65,1500,104.91,39,384.86,49.859,0.858,1,0.009,78.52,111.35,7.16,1,0,coordinated_attack,1
2026-01-01 16:20:00,CP_IZM_0092,851.16,1000,85.12,10,401.14,50.132,0.89,0,0.361,83.11,296.08,13.2,0,0,grid_instability,1
2026-01-01 05:21:00,CP_ANK_0038,317.94,500,63.59,2,401.24,50.007,0.955,0,0,13.25,16.33,2.16,0,0,normal,0
2026-01-01 12:36:00,CP_ANT_0081,926.75,1000,92.67,16,365.3,49.791,0.864,0,0.217,81.29,289.13,7.54,0,0,grid_overload,1
2026-01-01 12:08:00,CP_ANK_0007,775.7,750,103.43,17,377.66,49.742,0.811,1,0.21,91.92,210.31,9.64,0,0,grid_overload,1
2026-01-01 11:56:00,CP_IST_0005,1190.96,1000,119.1,13,388.35,49.535,0.862,1,0.178,98.18,225.39,8.42,0,0,grid_overload,1
2026-01-01 13:24:00,CP_BUR_0054,261.61,500,52.32,8,424.76,49.825,0.62,0,0.324,34.6,306.42,9.47,0,0,power_imbalance,1
2026-01-01 14:51:00,CP_ANT_0044,366.55,500,73.31,14,407.97,50.071,0.915,1,-0.259,44.49,94.08,3.48,0,0,dr_manipulation,1
2026-01-01 01:09:00,CP_ANT_0098,752.94,1500,50.2,5,399.01,49.901,0.986,1,0.98,6.7,-1.57,2.16,0,0,normal,0
2026-01-01 13:08:00,CP_IZM_0011,846.04,1500,56.4,6,422.08,50.272,0.737,1,0.276,25.28,185.43,9.92,0,0,power_imbalance,1
2026-01-01 13:10:00,CP_ANT_0093,966.73,1500,64.45,5,427.94,49.962,0.783,1,0.447,36.83,373.44,9.39,0,0,power_imbalance,1
2026-01-01 02:23:00,CP_ANT_0064,824.44,1500,54.96,3,402.46,49.918,0.97,1,0.995,3.23,-14.71,1.18,0,0,normal,0
2026-01-01 00:22:00,CP_IST_0045,537.17,1000,53.72,1,395.14,50.024,0.978,0,0,1.1,-28.68,1.93,0,0,normal,0
2026-01-01 11:46:00,CP_IST_0061,682.24,750,90.97,10,363.16,49.798,0.804,1,0.271,85.98,144.08,7.55,0,0,grid_overload,1
2026-01-01 04:58:00,CP_IZM_0043,640.48,1000,64.05,3,401.39,49.923,0.993,0,0,0.15,-36.16,3.27,0,0,normal,0
2026-01-01 13:56:00,CP_ANK_0088,676.28,750,90.17,44,387.0,49.838,0.855,1,0.022,60.75,237.63,5.74,1,0,coordinated_attack,1
2026-01-01 09:03:00,CP_BUR_0003,330.34,500,66.07,1,400.06,49.904,0.966,1,0.949,6.34,1.48,2.47,0,0,normal,0
2026-01-01 09:30:00,CP_ANT_0034,358.59,750,47.81,3,395.66,49.926,0.994,0,0,11.22,42.62,1.99,0,0,normal,0
