record_id,timestamp,charge_point_id,sensor_reading,expected_reading,deviation_percent,actuator_state,actuator_command,actuator_response_time_ms,scada_latency_ms,packet_loss_percent,protocol,command_type,command_frequency,power_reading_kw,current_reading_a,temperature_c,digital_value,physical_value,data_consistency,anomaly_score,attack_type,attack_subtype,label
696,2026-01-01 11:57:00,CP-017,108.0,235.1,54.06,unknown,inject_command,888.79,307.85,20.91,dnp3,start_charging,66,36.47,158.57,48.97,108.0,264.13,156.13,0.7335,combined_attack,sensor_plus_actuator,1
697,2026-01-01 04:47:00,CP-019,234.66,233.82,0.36,off,none,30.04,9.07,0.36,modbus,write_register,10,16.0,69.57,38.93,234.66,233.94,0.72,0.0318,none,none,0
698,2026-01-01 02:36:00,CP-001,228.25,229.62,0.6,on,none,12.72,11.8,0.22,dnp3,start_charging,1,14.74,64.09,36.67,228.25,228.48,0.23,0.0966,none,none,0
699,2026-01-01 06:28:00,CP-020,231.56,230.34,0.53,off,none,21.99,40.75,0.68,dnp3,start_charging,2,14.07,61.17,35.29,231.56,231.58,0.02,0.1695,none,none,0
700,2026-01-01 14:08:00,CP-002,44.82,226.97,80.25,off,write_register,36.33,24.16,0.49,iec61850,write_register,47,2.32,10.09,20.96,44.82,226.97,182.15,0.9511,false_data_injection,state_injection,1
701,2026-01-01 02:20:00,CP-008,224.38,222.91,0.66,on,none,28.2,49.5,0.37,dnp3,set_power_limit,4,17.48,76.0,37.01,224.38,224.57,0.19,0.1575,none,none,0
702,2026-01-01 12:18:00,CP-012,238.0,238.0,4.01,unknown,override,700.38,44.33,1.14,ocpp,update_firmware,86,19.22,83.57,30.44,238.0,234.18,3.82,0.6922,actuator_manipulation,charger_manipulation,1
703,2026-01-01 15:23:00,CP-006,225.55,225.55,3.03,unknown,override,548.09,43.32,0.97,modbus,start_charging,33,6.61,28.74,22.34,225.55,223.78,1.77,0.7907,actuator_manipulation,charger_manipulation,1
704,2026-01-01 00:56:00,CP-018,220.73,219.08,0.75,off,none,22.93,48.66,0.4,modbus,set_power_limit,8,10.85,47.17,24.69,220.73,220.45,0.28,0.1513,none,none,0
705,2026-01-01 01:49:00,CP-017,225.33,223.66,0.75,off,none,13.16,32.11,0.82,iec61850,start_charging,2,4.52,19.65,36.52,225.33,224.94,0.39,0.1205,none,none,0
706,2026-01-01 15:19:00,CP-009,221.29,221.29,1.72,transitioning,force_on,695.88,41.8,0.16,dnp3,read_register,31,4.19,18.22,31.14,221.29,224.0,2.71,0.9658,actuator_manipulation,relay_manipulation,1
707,2026-01-01 05:00:00,CP-004,234.96,234.75,0.09,on,none,14.01,27.88,0.79,modbus,write_register,7,21.33,92.74,20.13,234.96,234.14,0.82,0.0291,none,none,0
708,2026-01-01 07:15:00,CP-012,223.69,223.94,0.11,on,none,36.62,49.01,0.15,dnp3,set_power_limit,3,13.14,57.13,23.04,223.69,222.74,0.95,0.1862,none,none,0
709,2026-01-01 09:09:00,CP-012,226.22,227.76,0.68,on,none,15.9,18.89,0.34,iec61850,read_register,9,14.14,61.48,36.96,226.22,225.33,0.89,0.1014,none,none,0
710,2026-01-01 05:19:00,CP-009,232.36,230.7,0.72,off,none,22.37,16.13,0.28,ocpp,write_register,9,18.93,82.3,20.71,232.36,232.69,0.33,0.1721,none,none,0
711,2026-01-01 15:28:00,CP-012,1.64,224.93,99.27,off,none,32.48,40.27,0.96,dnp3,start_charging,97,2.65,11.52,27.0,1.64,4.75,3.11,0.6753,sensor_spoofing,power_spoof,1
712,2026-01-01 05:24:00,CP-009,228.26,229.67,0.61,on,none,15.46,9.97,0.46,dnp3,start_charging,10,12.35,53.7,28.02,228.26,227.56,0.7,0.1939,none,none,0
713,2026-01-01 10:53:00,CP-001,235.85,233.89,0.84,on,none,31.69,41.82,0.85,modbus,write_register,3,12.13,52.74,34.07,235.85,235.74,0.11,0.0326,none,none,0
714,2026-01-01 00:33:00,CP-004,229.13,230.34,0.53,off,none,48.0,45.11,0.61,dnp3,set_power_limit,8,20.05,87.17,38.59,229.13,229.08,0.05,0.0518,none,none,0
715,2026-01-01 10:39:00,CP-016,221.23,220.94,0.13,on,none,22.17,17.12,0.28,iec61850,stop_charging,4,9.08,39.48,21.19,221.23,220.31,0.92,0.0104,none,none,0
716,2026-01-01 02:02:00,CP-013,237.28,236.95,0.14,on,none,42.54,47.02,0.72,ocpp,write_register,8,21.92,95.3,31.67,237.28,238.04,0.76,0.0995,none,none,0
717,2026-01-01 12:51:00,CP-020,229.62,229.62,0.56,unknown,override,975.49,19.64,1.32,modbus,write_register,79,4.83,21.0,53.47,229.62,231.23,1.61,0.739,actuator_manipulation,charger_manipulation,1
718,2026-01-01 09:24:00,CP-018,220.6,219.16,0.66,on,none,22.22,38.2,0.5,iec61850,start_charging,4,10.96,47.65,37.14,220.6,220.41,0.19,0.1557,none,none,0
719,2026-01-01 09:26:00,CP-013,221.27,220.82,0.2,off,none,14.35,30.63,0.45,iec61850,read_register,3,4.98,21.65,33.82,221.27,220.33,0.94,0.1378,none,none,0
720,2026-01-01 12:34:00,CP-017,226.35,226.35,2.28,transitioning,update_firmware,57.25,437.97,17.74,modbus,set_power_limit,50,13.51,58.74,32.24,226.35,222.12,4.23,0.7775,scada_attack,replay_attack,1
721,2026-01-01 08:04:00,CP-010,234.93,234.46,0.2,off,none,44.25,32.0,1.0,iec61850,write_register,7,6.43,27.96,39.81,234.93,233.99,0.94,0.1952,none,none,0
722,2026-01-01 02:19:00,CP-001,225.23,224.67,0.25,on,none,12.48,10.32,0.31,dnp3,set_power_limit,5,16.12,70.09,35.97,225.23,226.11,0.88,0.0735,none,none,0
723,2026-01-01 10:07:00,CP-002,231.98,231.22,0.33,on,none,20.94,43.15,0.57,ocpp,stop_charging,5,16.38,71.22,29.42,231.98,232.94,0.96,0.0666,none,none,0
724,2026-01-01 01:59:00,CP-019,220.82,222.28,0.66,on,none,11.82,33.87,0.58,ocpp,set_power_limit,7,14.74,64.09,20.76,220.82,221.6,0.78,0.1091,none,none,0
725,2026-01-01 14:28:00,CP-020,237.39,237.39,4.18,unknown,override,245.32,9.73,1.54,iec61850,start_charging,85,15.63,67.96,31.51,237.39,239.06,1.67,0.7005,actuator_manipulation,relay_manipulation,1
726,2026-01-01 08:53:00,CP-018,229.03,227.03,0.88,off,none,48.44,32.93,0.65,ocpp,read_register,1,20.74,90.17,32.05,229.03,229.23,0.2,0.1679,none,none,0
727,2026-01-01 10:08:00,CP-007,236.96,238.7,0.73,on,none,38.02,7.37,0.87,ocpp,stop_charging,7,8.68,37.74,40.38,236.96,237.78,0.82,0.0318,none,none,0
728,2026-01-01 01:38:00,CP-011,237.53,238.0,0.2,off,none,16.17,13.14,0.69,ocpp,stop_charging,1,10.81,47.0,36.91,237.53,237.01,0.52,0.0888,none,none,0
729,2026-01-01 02:17:00,CP-015,232.97,233.84,0.37,on,none,39.46,40.58,0.57,ocpp,write_register,10,19.27,83.78,42.43,232.97,233.62,0.65,0.1031,none,none,0
730,2026-01-01 01:27:00,CP-007,235.35,236.41,0.45,off,none,23.12,5.35,0.75,ocpp,write_register,7,13.12,57.04,25.75,235.35,235.47,0.12,0.1336,none,none,0
731,2026-01-01 15:34:00,CP-009,10.97,221.13,95.04,off,write_register,29.15,9.01,2.28,ocpp,update_firmware,37,1.5,6.52,31.3,10.97,221.13,210.16,0.9024,false_data_injection,register_injection,1
732,2026-01-01 15:29:00,CP-020,170.78,225.91,24.4,unknown,override,1248.85,340.35,26.37,modbus,start_charging,53,30.11,130.91,30.36,170.78,246.77,75.99,0.8576,combined_attack,sensor_plus_actuator,1
733,2026-01-01 00:07:00,CP-006,235.84,235.53,0.13,on,none,25.39,31.81,0.47,iec61850,set_power_limit,1,15.93,69.26,22.86,235.84,236.61,0.77,0.1502,none,none,0
734,2026-01-01 15:33:00,CP-012,221.62,221.62,0.35,unknown,force_on,619.74,33.88,0.79,ocpp,set_power_limit,31,9.53,41.43,48.5,221.62,221.1,0.52,0.6461,actuator_manipulation,breaker_manipulation,1
735,2026-01-01 05:46:00,CP-013,230.04,231.14,0.48,on,none,40.48,26.64,0.2,dnp3,set_power_limit,4,13.66,59.39,44.93,230.04,230.09,0.05,0.0485,none,none,0
736,2026-01-01 11:04:00,CP-016,228.23,227.58,0.29,on,none,21.47,12.01,0.88,modbus,set_power_limit,3,12.56,54.61,20.27,228.23,228.9,0.67,0.136,none,none,0
737,2026-01-01 16:28:00,CP-003,12.64,225.31,94.39,fault,write_register,46.61,20.73,2.02,modbus,read_register,78,2.44,10.61,32.0,12.64,225.31,212.67,0.8912,false_data_injection,register_injection,1
738,2026-01-01 11:20:00,CP-014,226.84,227.85,0.44,on,none,17.94,47.39,0.48,ocpp,stop_charging,6,20.34,88.43,34.26,226.84,227.49,0.65,0.1122,none,none,0
739,2026-01-01 00:17:00,CP-002,239.22,237.54,0.71,on,none,12.74,8.06,0.86,dnp3,read_register,10,7.68,33.39,34.86,239.22,239.46,0.24,0.0838,none,none,0
740,2026-01-01 06:03:00,CP-006,234.37,232.86,0.65,on,none,38.25,33.53,0.09,dnp3,set_power_limit,10,21.05,91.52,29.47,234.37,234.13,0.24,0.1537,none,none,0
741,2026-01-01 09:44:00,CP-008,232.16,231.69,0.2,off,none,17.34,33.34,0.06,dnp3,read_register,4,3.99,17.35,44.8,232.16,233.04,0.88,0.0251,none,none,0
742,2026-01-01 14:57:00,CP-020,234.77,234.77,3.85,transitioning,force_off,814.84,37.62,0.09,modbus,write_register,63,11.4,49.57,50.08,234.77,232.28,2.49,0.6702,actuator_manipulation,breaker_manipulation,1
743,2026-01-01 03:12:00,CP-007,221.73,220.13,0.73,on,none,33.58,22.28,0.96,iec61850,write_register,4,8.26,35.91,22.11,221.73,221.84,0.11,0.12,none,none,0
744,2026-01-01 07:43:00,CP-005,236.74,236.14,0.25,on,none,40.61,33.13,0.38,dnp3,start_charging,6,10.83,47.09,21.41,236.74,236.23,0.51,0.0469,none,none,0
745,2026-01-01 00:37:00,CP-016,220.58,219.92,0.3,off,none,38.97,42.82,0.92,modbus,stop_charging,10,13.72,59.65,20.68,220.58,220.87,0.29,0.0271,none,none,0
746,2026-01-01 00:42:00,CP-012,221.38,221.97,0.27,on,none,43.98,42.0,0.11,iec61850,stop_charging,3,11.27,49.0,38.34,221.38,222.31,0.93,0.054,none,none,0
747,2026-01-01 03:23:00,CP-010,234.79,233.76,0.44,off,none,33.67,27.2,0.77,ocpp,set_power_limit,4,5.86,25.48,43.31,234.79,233.84,0.95,0.1083,none,none,0
748,2026-01-01 06:17:00,CP-017,220.5,220.43,0.03,on,none,17.61,46.56,0.73,iec61850,start_charging,3,17.62,76.61,22.46,220.5,221.46,0.96,0.1032,none,none,0
749,2026-01-01 10:57:00,CP-010,232.5,231.65,0.37,on,none,20.84,27.47,0.37,iec61850,read_register,1,19.37,84.22,44.45,232.5,233.06,0.56,0.0293,none,none,0
750,2026-01-01 05:29:00,CP-007,239.47,238.41,0.44,off,none,22.98,12.53,0.28,modbus,stop_charging,4,3.17,13.78,21.05,239.47,240.04,0.57,0.0951,none,none,0
751,2026-01-01 06:36:00,CP-009,221.23,221.12,0.05,on,none,32.91,34.53,0.29,modbus,start_charging,8,4.57,19.87,32.64,221.23,221.93,0.7,0.0556,none,none,0
752,2026-01-01 07:48:00,CP-014,233.27,232.52,0.32,off,none,26.09,33.12,0.45,ocpp,read_register,9,19.39,84.3,34.42,233.27,232.7,0.57,0.1924,none,none,0
753,2026-01-01 09:30:00,CP-015,229.25,227.41,0.81,on,none,21.52,44.64,0.46,iec61850,stop_charging,10,18.65,81.09,41.25,229.25,229.08,0.17,0.0359,none,none,0
754,2026-01-01 08:26:00,CP-020,238.78,238.17,0.26,off,none,10.83,17.96,0.19,iec61850,stop_charging,4,12.65,55.0,34.69,238.78,239.15,0.37,0.1843,none,none,0
755,2026-01-01 11:12:00,CP-019,232.56,232.55,0.0,on,none,15.7,44.17,0.55,modbus,stop_charging,2,11.64,50.61,24.24,232.56,232.15,0.41,0.0136,none,none,0
756,2026-01-01 03:52:00,CP-016,220.75,219.85,0.41,on,none,34.73,35.64,0.4,dnp3,start_charging,4,3.94,17.13,31.88,220.75,220.29,0.46,0.0745,none,none,0
757,2026-01-01 01:08:00,CP-002,238.21,239.19,0.41,off,none,41.03,15.36,0.8,ocpp,write_register,10,7.76,33.74,38.89,238.21,238.74,0.53,0.1362,none,none,0
758,2026-01-01 11:55:00,CP-020,226.11,226.11,2.39,transitioning,inject_command,81.25,174.94,18.5,ocpp,read_register,80,20.23,87.96,34.98,226.11,221.32,4.79,0.9897,scada_attack,replay_attack,1
759,2026-01-01 10:00:00,CP-008,232.14,231.74,0.17,on,none,23.93,47.26,0.94,dnp3,read_register,7,8.58,37.3,24.88,232.14,231.43,0.71,0.104,none,none,0
760,2026-01-01 08:15:00,CP-001,237.05,235.7,0.57,off,none,21.4,38.87,0.65,modbus,start_charging,8,18.22,79.22,38.4,237.05,237.89,0.84,0.1807,none,none,0
761,2026-01-01 10:52:00,CP-004,234.49,233.04,0.62,on,none,34.13,22.0,0.02,modbus,read_register,3,7.72,33.57,22.09,234.49,233.78,0.71,0.1255,none,none,0
762,2026-01-01 13:07:00,CP-019,149.27,239.33,37.63,unknown,override,501.72,502.51,29.78,modbus,update_firmware,98,28.66,124.61,25.77,149.27,285.57,136.3,0.7293,combined_attack,fdi_plus_scada,1
763,2026-01-01 03:14:00,CP-013,222.25,222.25,0.0,on,none,31.13,49.0,0.99,iec61850,write_register,7,19.36,84.17,34.21,222.25,221.98,0.27,0.1366,none,none,0
764,2026-01-01 02:51:00,CP-013,221.48,223.44,0.88,off,none,33.29,29.05,0.92,dnp3,set_power_limit,1,18.02,78.35,28.99,221.48,222.27,0.79,0.1074,none,none,0
765,2026-01-01 03:37:00,CP-016,220.01,221.68,0.75,on,none,42.26,20.33,0.18,iec61850,read_register,1,5.81,25.26,37.62,220.01,219.29,0.72,0.0222,none,none,0
766,2026-01-01 06:52:00,CP-019,224.66,222.95,0.77,on,none,29.56,5.86,0.91,modbus,write_register,3,3.27,14.22,35.82,224.66,225.47,0.81,0.1641,none,none,0
767,2026-01-01 08:44:00,CP-016,220.04,220.23,0.09,on,none,44.82,23.79,0.57,dnp3,start_charging,7,12.03,52.3,38.0,220.04,220.25,0.21,0.1524,none,none,0
768,2026-01-01 01:46:00,CP-004,235.43,236.37,0.4,off,none,15.34,20.85,0.34,ocpp,stop_charging,8,15.0,65.22,40.29,235.43,234.56,0.87,0.1552,none,none,0
769,2026-01-01 07:22:00,CP-019,235.1,233.65,0.62,on,none,43.29,18.03,0.49,iec61850,set_power_limit,5,12.39,53.87,38.5,235.1,234.55,0.55,0.1582,none,none,0
770,2026-01-01 14:29:00,CP-012,279.8,222.02,26.02,off,none,14.16,40.14,0.71,dnp3,set_power_limit,86,2.61,11.35,43.36,279.8,275.22,4.58,0.6431,sensor_spoofing,voltage_spoof,1
771,2026-01-01 05:48:00,CP-020,236.43,237.64,0.51,on,none,27.62,46.59,0.23,iec61850,write_register,2,5.14,22.35,21.36,236.43,237.33,0.9,0.1853,none,none,0
772,2026-01-01 00:30:00,CP-015,228.84,227.69,0.51,off,none,41.75,48.19,0.74,modbus,start_charging,9,15.61,67.87,35.48,228.84,228.03,0.81,0.1904,none,none,0
773,2026-01-01 05:59:00,CP-015,237.34,237.3,0.02,off,none,44.67,44.94,0.43,modbus,set_power_limit,7,16.68,72.52,29.85,237.34,238.22,0.88,0.1144,none,none,0
774,2026-01-01 16:34:00,CP-005,293.74,229.42,28.04,on,none,11.62,45.18,0.33,modbus,set_power_limit,30,2.96,12.87,41.5,293.74,296.95,3.21,0.6769,sensor_spoofing,voltage_spoof,1
775,2026-01-01 08:10:00,CP-005,221.09,219.82,0.58,off,none,20.41,36.77,0.44,dnp3,read_register,8,9.77,42.48,37.73,221.09,221.06,0.03,0.0986,none,none,0
776,2026-01-01 03:18:00,CP-001,234.16,234.97,0.34,on,none,29.86,20.6,0.52,iec61850,write_register,6,5.41,23.52,39.53,234.16,233.7,0.46,0.1773,none,none,0
777,2026-01-01 13:26:00,CP-017,0.69,238.29,99.71,on,none,11.77,18.59,0.09,dnp3,reset_device,43,1.28,5.57,29.97,0.69,-0.44,1.13,0.9285,sensor_spoofing,power_spoof,1
778,2026-01-01 11:47:00,CP-002,222.22,222.22,0.38,unknown,override,415.93,12.67,0.28,dnp3,read_register,36,21.0,91.3,31.18,222.22,218.7,3.52,0.8337,actuator_manipulation,relay_manipulation,1
779,2026-01-01 08:54:00,CP-013,239.98,241.35,0.57,on,none,33.41,27.96,0.05,modbus,start_charging,2,10.51,45.7,23.07,239.98,239.26,0.72,0.1113,none,none,0
780,2026-01-01 02:44:00,CP-013,221.71,222.18,0.21,on,none,38.52,8.69,0.15,ocpp,stop_charging,6,9.85,42.83,22.29,221.71,222.6,0.89,0.0889,none,none,0
781,2026-01-01 05:50:00,CP-005,233.9,234.57,0.29,off,none,33.32,34.86,0.04,ocpp,read_register,5,6.81,29.61,37.41,233.9,233.44,0.46,0.093,none,none,0
782,2026-01-01 02:29:00,CP-018,229.47,230.87,0.61,off,none,44.3,11.5,0.46,modbus,set_power_limit,7,21.39,93.0,33.93,229.47,228.74,0.73,0.0486,none,none,0
783,2026-01-01 02:46:00,CP-001,225.84,225.39,0.2,on,none,38.99,30.18,0.99,ocpp,set_power_limit,9,6.22,27.04,29.52,225.84,225.12,0.72,0.0602,none,none,0
784,2026-01-01 15:39:00,CP-013,147.74,238.42,38.03,fault,override,1039.64,547.99,27.05,modbus,update_firmware,21,48.67,211.61,52.56,147.74,267.52,119.78,0.7526,combined_attack,sensor_plus_actuator,1
785,2026-01-01 01:28:00,CP-012,221.44,222.89,0.65,on,none,27.45,25.69,0.08,iec61850,set_power_limit,7,13.89,60.39,37.74,221.44,221.28,0.16,0.023,none,none,0
786,2026-01-01 13:28:00,CP-015,2.11,233.08,99.09,on,none,22.12,16.64,0.63,dnp3,set_power_limit,67,2.34,10.17,44.92,2.11,5.55,3.44,0.9887,sensor_spoofing,power_spoof,1
787,2026-01-01 10:35:00,CP-013,230.04,231.73,0.73,off,none,15.26,48.1,0.79,ocpp,write_register,6,12.5,54.35,39.18,230.04,229.51,0.53,0.1357,none,none,0
788,2026-01-01 15:44:00,CP-012,127.74,222.91,42.69,fault,bypass,782.14,360.37,16.95,iec61850,write_register,83,41.89,182.13,34.27,127.74,271.75,144.01,0.6346,combined_attack,multi_vector,1
789,2026-01-01 12:23:00,CP-018,227.74,227.74,1.25,fault,inject_command,112.0,275.18,18.46,iec61850,start_charging,44,10.17,44.22,32.01,227.74,231.92,4.18,0.6953,scada_attack,command_injection,1
790,2026-01-01 04:16:00,CP-006,222.26,223.04,0.35,on,none,49.26,43.0,0.1,dnp3,set_power_limit,8,6.44,28.0,29.49,222.26,221.98,0.28,0.0058,none,none,0
791,2026-01-01 14:24:00,CP-018,238.46,238.46,4.8,fault,override,312.24,26.64,0.32,ocpp,stop_charging,40,14.65,63.7,42.61,238.46,237.37,1.09,0.6773,actuator_manipulation,relay_manipulation,1
792,2026-01-01 03:13:00,CP-020,225.7,227.47,0.78,on,none,43.92,34.63,0.3,ocpp,stop_charging,5,15.28,66.43,39.6,225.7,226.29,0.59,0.0479,none,none,0
793,2026-01-01 06:37:00,CP-005,232.32,231.42,0.39,off,none,10.57,10.02,0.17,ocpp,stop_charging,6,18.35,79.78,26.53,232.32,232.72,0.4,0.097,none,none,0
794,2026-01-01 03:00:00,CP-002,237.31,239.12,0.76,off,none,15.46,41.68,0.96,dnp3,stop_charging,8,10.9,47.39,41.0,237.31,237.29,0.02,0.0165,none,none,0
795,2026-01-01 06:01:00,CP-002,223.8,223.56,0.11,off,none,40.95,17.87,0.17,iec61850,set_power_limit,1,16.11,70.04,42.59,223.8,223.73,0.07,0.1292,none,none,0
796,2026-01-01 01:34:00,CP-006,220.78,221.61,0.37,off,none,30.96,32.44,0.36,iec61850,stop_charging,7,17.71,77.0,36.97,220.78,219.88,0.9,0.1262,none,none,0
797,2026-01-01 06:04:00,CP-011,231.31,231.95,0.28,on,none,16.48,11.51,0.77,modbus,stop_charging,5,8.88,38.61,39.22,231.31,231.2,0.11,0.1253,none,none,0
798,2026-01-01 01:25:00,CP-011,235.54,235.81,0.11,on,none,45.33,12.0,0.75,modbus,read_register,5,11.42,49.65,30.6,235.54,235.75,0.21,0.0828,none,none,0
799,2026-01-01 04:44:00,CP-019,227.29,226.56,0.32,off,none,16.75,19.09,0.79,dnp3,start_charging,6,5.55,24.13,38.32,227.29,228.05,0.76,0.0926,none,none,0
800,2026-01-01 16:29:00,CP-012,231.54,231.54,9.01,transitioning,inject_command,349.22,310.68,15.02,iec61850,update_firmware,96,13.41,58.3,47.24,231.54,228.99,2.55,0.926,scada_attack,protocol_manipulation,1
801,2026-01-01 15:16:00,CP-003,0.25,235.83,99.89,on,none,25.48,33.15,0.19,ocpp,reset_device,83,1.82,7.91,26.51,0.25,-1.87,2.12,0.8705,sensor_spoofing,power_spoof,1
802,2026-01-01 08:12:00,CP-006,228.33,226.64,0.75,off,none,37.08,44.93,0.03,modbus,stop_charging,6,14.22,61.83,43.78,228.33,229.0,0.67,0.0308,none,none,0
803,2026-01-01 02:05:00,CP-020,233.61,232.09,0.65,on,none,25.76,40.77,0.34,iec61850,write_register,4,14.45,62.83,30.03,233.61,232.69,0.92,0.0078,none,none,0
804,2026-01-01 08:43:00,CP-017,223.07,222.56,0.23,off,none,22.13,26.87,0.79,ocpp,set_power_limit,7,3.92,17.04,42.36,223.07,223.85,0.78,0.0431,none,none,0
805,2026-01-01 07:56:00,CP-010,220.42,222.29,0.84,on,none,43.66,34.8,0.94,ocpp,start_charging,9,10.31,44.83,35.97,220.42,220.82,0.4,0.1806,none,none,0
806,2026-01-01 09:07:00,CP-014,237.6,238.08,0.2,off,none,36.04,35.41,0.03,iec61850,set_power_limit,4,5.05,21.96,20.31,237.6,238.03,0.43,0.1186,none,none,0
807,2026-01-01 14:32:00,CP-009,226.49,226.49,6.35,off,reset_device,301.31,445.39,14.72,dnp3,update_firmware,64,16.28,70.78,47.33,226.49,223.21,3.28,0.7999,scada_attack,command_injection,1
808,2026-01-01 13:05:00,CP-004,3.18,231.89,98.63,on,none,23.8,5.64,0.19,iec61850,update_firmware,74,1.75,7.61,30.7,3.18,4.43,1.25,0.7613,sensor_spoofing,power_spoof,1
809,2026-01-01 08:32:00,CP-004,223.09,222.54,0.25,on,none,14.92,14.09,0.97,modbus,write_register,8,9.49,41.26,32.63,223.09,222.26,0.83,0.0745,none,none,0
810,2026-01-01 13:44:00,CP-020,224.9,224.9,0.35,transitioning,force_on,745.62,23.29,1.04,dnp3,update_firmware,69,16.72,72.7,22.46,224.9,224.07,0.83,0.704,actuator_manipulation,relay_manipulation,1
811,2026-01-01 16:27:00,CP-007,0.22,225.52,99.9,on,none,48.14,13.75,0.57,dnp3,update_firmware,39,1.28,5.57,39.89,0.22,5.12,4.9,0.6842,sensor_spoofing,power_spoof,1
812,2026-01-01 07:42:00,CP-018,231.44,231.34,0.04,on,none,30.27,22.61,0.49,dnp3,set_power_limit,6,17.56,76.35,27.11,231.44,230.56,0.88,0.1181,none,none,0
813,2026-01-01 14:54:00,CP-009,220.2,220.2,3.77,off,update_firmware,164.04,104.17,15.39,modbus,reset_device,77,18.65,81.09,24.51,220.2,222.09,1.89,0.6282,scada_attack,replay_attack,1
814,2026-01-01 01:56:00,CP-016,230.51,231.59,0.47,on,none,15.01,19.27,0.07,dnp3,set_power_limit,6,5.44,23.65,40.73,230.51,230.61,0.1,0.1176,none,none,0
815,2026-01-01 03:03:00,CP-004,235.51,234.46,0.45,off,none,44.44,32.46,0.43,ocpp,write_register,4,18.3,79.57,34.25,235.51,235.57,0.06,0.1194,none,none,0
816,2026-01-01 04:36:00,CP-017,221.65,220.03,0.74,on,none,35.08,14.49,0.63,ocpp,stop_charging,2,6.91,30.04,40.72,221.65,222.41,0.76,0.1483,none,none,0
817,2026-01-01 12:57:00,CP-003,101.61,234.07,56.59,fault,override,1183.05,506.68,13.89,iec61850,update_firmware,61,35.63,154.91,46.02,101.61,263.13,161.52,0.7836,combined_attack,multi_vector,1
818,2026-01-01 14:48:00,CP-018,238.88,238.88,0.65,off,update_firmware,113.62,484.15,12.36,dnp3,read_register,65,15.71,68.3,22.05,238.88,243.7,4.82,0.7922,scada_attack,protocol_manipulation,1
819,2026-01-01 15:59:00,CP-018,233.34,233.34,0.0,on,none,44.45,8.06,0.51,modbus,set_power_limit,41,0.74,3.22,46.37,233.34,236.74,3.4,0.7447,sensor_spoofing,current_spoof,1
820,2026-01-01 13:18:00,CP-006,4.97,223.11,97.77,off,none,23.88,41.49,0.8,ocpp,start_charging,84,1.65,7.17,46.01,4.97,2.66,2.31,0.8053,sensor_spoofing,power_spoof,1
821,2026-01-01 01:07:00,CP-007,239.99,241.4,0.58,on,none,19.49,30.74,0.57,iec61850,read_register,7,8.22,35.74,34.15,239.99,240.36,0.37,0.1489,none,none,0
822,2026-01-01 04:05:00,CP-011,228.18,228.46,0.12,off,none,15.73,43.81,0.18,modbus,stop_charging,6,14.99,65.17,24.42,228.18,228.45,0.27,0.0009,none,none,0
823,2026-01-01 00:03:00,CP-019,223.85,222.13,0.77,on,none,40.92,49.33,0.86,modbus,stop_charging,5,11.61,50.48,40.85,223.85,223.18,0.67,0.0711,none,none,0
824,2026-01-01 02:04:00,CP-009,234.55,235.61,0.45,off,none,11.81,7.3,0.56,iec61850,set_power_limit,5,4.4,19.13,32.61,234.55,235.08,0.53,0.0559,none,none,0
825,2026-01-01 02:39:00,CP-008,226.0,227.31,0.58,on,none,36.15,43.62,0.76,modbus,stop_charging,7,10.17,44.22,31.9,226.0,226.27,0.27,0.1406,none,none,0
826,2026-01-01 01:18:00,CP-003,229.52,230.63,0.48,on,none,28.08,14.97,0.62,iec61850,stop_charging,1,4.16,18.09,31.97,229.52,229.32,0.2,0.1372,none,none,0
827,2026-01-01 01:10:00,CP-012,230.62,232.27,0.71,on,none,20.28,42.11,0.48,iec61850,start_charging,2,11.9,51.74,21.88,230.62,231.13,0.51,0.0451,none,none,0
828,2026-01-01 10:54:00,CP-011,229.58,228.56,0.45,off,none,35.1,10.54,0.82,modbus,set_power_limit,5,4.95,21.52,42.16,229.58,229.41,0.17,0.0002,none,none,0
829,2026-01-01 09:21:00,CP-004,222.37,221.81,0.25,on,none,23.35,35.38,0.25,iec61850,write_register,10,21.96,95.48,44.96,222.37,222.87,0.5,0.148,none,none,0
830,2026-01-01 11:49:00,CP-008,12.41,221.56,94.4,on,write_register,36.82,49.47,1.16,dnp3,read_register,63,0.63,2.74,40.67,12.41,221.56,209.15,0.8111,false_data_injection,state_injection,1
831,2026-01-01 09:15:00,CP-017,239.54,241.53,0.82,off,none,45.14,7.94,0.14,ocpp,write_register,4,13.12,57.04,37.36,239.54,239.18,0.36,0.0859,none,none,0
832,2026-01-01 05:16:00,CP-013,232.27,232.13,0.06,on,none,44.73,33.83,0.93,dnp3,set_power_limit,10,10.69,46.48,42.68,232.27,231.43,0.84,0.0687,none,none,0
833,2026-01-01 04:55:00,CP-017,233.69,235.0,0.56,on,none,17.1,45.57,0.6,modbus,read_register,8,15.53,67.52,42.55,233.69,233.77,0.08,0.0002,none,none,0
834,2026-01-01 13:04:00,CP-005,22.71,234.3,90.31,off,write_register,16.01,11.37,2.93,iec61850,reset_device,44,0.6,2.61,23.28,22.71,234.3,211.59,0.7834,false_data_injection,state_injection,1
835,2026-01-01 01:39:00,CP-010,235.05,236.19,0.48,on,none,31.36,18.93,0.81,dnp3,write_register,6,15.89,69.09,34.26,235.05,234.93,0.12,0.1539,none,none,0
