timestamp,charge_point_id,protocol,encryption_type,tls_version,cipher_suite,is_encrypted,cipher_strength,key_size,certificate_status,certificate_days_remaining,handshake_completed,message_integrity_check,session_key_rotation,forward_secrecy,anomaly_type,label
2025-12-04 19:45:08,CP-029,CAN-BUS,RC4,SSL 3.0,NULL,1,112,256,valid,38,1,1,1,0,downgrade_attack,1
2025-12-04 07:37:08,CP-021,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,verified,171,1,1,1,1,none,0
2025-12-04 16:34:08,CP-037,ISO 15118,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,0,256,256,valid,209,1,0,1,1,encryption_bypass,1
2025-12-04 07:26:08,CP-031,OCPP 2.0.1,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,521,valid,201,1,1,1,1,none,0
2025-12-04 09:45:08,CP-011,ISO 15118,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,valid,354,1,1,1,1,none,0
2025-12-04 19:34:08,CP-002,OCPP 2.0,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,not_trusted,286,1,0,1,1,man_in_the_middle,1
2025-12-04 06:51:08,CP-041,OCPP 2.0,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,521,verified,263,1,1,1,1,none,0
2025-12-04 08:12:08,CP-002,OCPP 2.0,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,521,verified,345,1,1,1,1,none,0
2025-12-04 15:18:08,CP-039,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,self_signed,144,1,0,1,1,man_in_the_middle,1
2025-12-04 05:41:08,CP-035,ISO 15118,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,valid,166,1,1,1,1,none,0
2025-12-04 15:23:08,CP-020,OCPP 1.6,NONE,NONE,NONE,0,0,0,valid,306,0,0,1,0,plaintext_communication,1
2025-12-04 18:26:08,CP-023,OCPP 2.0,3DES,SSL 3.0,TLS_RSA_WITH_NULL_SHA,1,128,256,valid,200,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 18:51:08,CP-008,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,0,256,256,valid,282,1,0,1,1,encryption_bypass,1
2025-12-04 08:24:08,CP-047,OCPP 1.6,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,verified,201,1,1,1,1,none,0
2025-12-04 12:31:08,CP-044,OCPP 2.0,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,384,verified,301,1,1,1,1,none,0
2025-12-04 12:00:08,CP-010,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,256,valid,312,1,1,1,1,none,0
2025-12-04 07:17:08,CP-023,ISO 15118,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,valid,121,1,1,1,1,none,0
2025-12-04 09:06:08,CP-004,ISO 15118,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,verified,287,1,1,1,1,none,0
2025-12-04 17:38:08,CP-049,ISO 15118,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,0,256,256,valid,94,0,0,1,1,encryption_bypass,1
2025-12-04 06:40:08,CP-043,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,valid,141,1,1,1,1,none,0
2025-12-04 16:09:08,CP-010,OCPP 1.6,NONE,NONE,NONE,0,0,0,valid,66,0,0,1,0,plaintext_communication,1
2025-12-04 10:45:08,CP-010,OCPP 2.0.1,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,verified,339,1,1,1,1,none,0
2025-12-04 18:56:08,CP-036,OCPP 2.0,SHA1,TLS 1.1,NULL,1,56,64,valid,290,1,1,1,0,weak_cipher,1
2025-12-04 09:52:08,CP-040,ISO 15118,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,verified,94,1,1,1,1,none,0
2025-12-04 14:29:08,CP-016,ISO 15118,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,521,verified,95,1,1,1,1,none,0
2025-12-04 16:53:08,CP-039,OCPP 2.0.1,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,not_trusted,-7,1,1,1,1,certificate_error,1
2025-12-04 17:19:08,CP-006,CAN-BUS,NONE,NONE,NONE,0,0,0,valid,120,0,0,1,0,plaintext_communication,1
2025-12-04 12:25:08,CP-017,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,384,verified,248,1,1,1,1,none,0
2025-12-04 17:03:08,CP-009,OCPP 2.0.1,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,hostname_mismatch,-15,1,1,1,1,certificate_error,1
2025-12-04 10:22:08,CP-018,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,521,verified,173,1,1,1,1,none,0
2025-12-04 18:27:08,CP-004,OCPP 2.0,RC4,SSL 3.0,TLS_RSA_WITH_RC4_128_SHA,1,112,256,valid,250,1,1,1,0,downgrade_attack,1
2025-12-04 09:24:08,CP-001,ISO 15118,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,verified,143,1,1,1,1,none,0
2025-12-04 08:31:08,CP-012,ISO 15118,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,256,verified,176,1,1,1,1,none,0
2025-12-04 10:51:08,CP-005,OCPP 2.0.1,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,256,verified,231,1,1,1,1,none,0
2025-12-04 08:11:08,CP-001,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,521,verified,299,1,1,1,1,none,0
2025-12-04 12:36:08,CP-041,OCPP 2.0,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,384,valid,135,1,1,1,1,none,0
2025-12-04 06:42:08,CP-012,OCPP 1.6,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,valid,218,1,1,1,1,none,0
2025-12-04 17:25:08,CP-036,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,64,valid,165,1,1,0,0,key_management_issue,1
2025-12-04 14:14:08,CP-048,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,valid,322,1,1,1,1,none,0
2025-12-04 04:26:08,CP-049,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,384,verified,361,1,1,1,1,none,0
2025-12-04 08:44:08,CP-014,ISO 15118,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,256,valid,323,1,1,1,1,none,0
2025-12-04 19:48:08,CP-026,ISO 15118,RC4,TLS 1.0,TLS_RSA_WITH_NULL_SHA,1,64,56,valid,302,1,1,1,0,weak_cipher,1
2025-12-04 10:20:08,CP-007,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,521,verified,142,1,1,1,1,none,0
2025-12-04 12:39:08,CP-027,CAN-BUS,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,256,verified,202,1,1,1,1,none,0
2025-12-04 11:24:08,CP-002,OCPP 2.0.1,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,verified,275,1,1,1,1,none,0
2025-12-04 18:02:08,CP-025,OCPP 2.0.1,NONE,TLS 1.1,TLS_RSA_WITH_RC4_128_SHA,1,40,64,valid,55,1,1,1,0,weak_cipher,1
2025-12-04 18:22:08,CP-014,CAN-BUS,NONE,NONE,NONE,0,0,0,valid,171,0,0,1,0,plaintext_communication,1
2025-12-04 05:43:08,CP-035,OCPP 2.0.1,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,521,verified,193,1,1,1,1,none,0
2025-12-04 10:10:08,CP-048,OCPP 2.0.1,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,verified,136,1,1,1,1,none,0
2025-12-04 07:49:08,CP-045,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,verified,145,1,1,1,1,none,0
2025-12-04 04:50:08,CP-038,ISO 15118,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,verified,90,1,1,1,1,none,0
2025-12-04 17:15:08,CP-022,OCPP 2.0,3DES,NONE,NONE,1,56,256,valid,134,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 03:28:08,CP-007,OCPP 1.6,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,valid,75,1,1,1,1,none,0
2025-12-04 16:01:08,CP-038,OCPP 2.0,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,self_signed,-30,1,1,1,1,certificate_error,1
2025-12-04 11:51:08,CP-003,OCPP 1.6,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,256,verified,351,1,1,1,1,none,0
2025-12-04 06:45:08,CP-016,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,521,valid,101,1,1,1,1,none,0
2025-12-04 07:29:08,CP-030,ISO 15118,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,valid,104,1,1,1,1,none,0
2025-12-04 18:10:08,CP-007,OCPP 2.0,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,0,256,256,valid,292,0,0,1,1,encryption_bypass,1
2025-12-04 19:04:08,CP-044,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,256,not_trusted,166,1,0,1,1,man_in_the_middle,1
2025-12-04 11:37:08,CP-002,OCPP 2.0.1,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,384,valid,97,1,1,1,1,none,0
2025-12-04 13:04:08,CP-025,CAN-BUS,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,384,verified,74,1,1,1,1,none,0
2025-12-04 11:18:08,CP-002,CAN-BUS,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,verified,320,1,1,1,1,none,0
2025-12-04 13:29:08,CP-046,CAN-BUS,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,384,valid,295,1,1,1,1,none,0
2025-12-04 09:58:08,CP-019,OCPP 2.0.1,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,valid,38,1,1,1,1,none,0
2025-12-04 18:34:08,CP-018,ISO 15118,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,not_trusted,179,1,0,1,1,man_in_the_middle,1
2025-12-04 15:54:08,CP-023,OCPP 1.6,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,revoked,-7,1,1,1,1,certificate_error,1
2025-12-04 10:52:08,CP-014,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,521,valid,313,1,1,1,1,none,0
2025-12-04 12:58:08,CP-044,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,384,384,verified,53,1,1,1,1,none,0
2025-12-04 10:55:08,CP-005,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,valid,135,1,1,1,1,none,0
2025-12-04 14:36:08,CP-020,ISO 15118,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,521,verified,319,1,1,1,1,none,0
2025-12-04 09:20:08,CP-010,CAN-BUS,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,valid,227,1,1,1,1,none,0
2025-12-04 13:56:08,CP-024,ISO 15118,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,384,valid,35,1,1,1,1,none,0
2025-12-04 07:19:08,CP-047,OCPP 2.0,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,verified,87,1,1,1,1,none,0
2025-12-04 04:51:08,CP-048,OCPP 2.0,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,verified,83,1,1,1,1,none,0
2025-12-04 11:57:08,CP-014,ISO 15118,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,521,valid,274,1,1,1,1,none,0
2025-12-04 07:14:08,CP-011,ISO 15118,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,256,verified,155,1,1,1,1,none,0
2025-12-04 06:12:08,CP-034,OCPP 2.0,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,384,verified,214,1,1,1,1,none,0
2025-12-04 16:39:08,CP-027,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,self_signed,284,1,0,1,1,man_in_the_middle,1
2025-12-04 05:25:08,CP-004,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,521,verified,293,1,1,1,1,none,0
2025-12-04 08:50:08,CP-048,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,valid,146,1,1,1,1,none,0
2025-12-04 19:12:08,CP-045,CAN-BUS,RC4,TLS 1.0,TLS_RSA_EXPORT_WITH_RC4_40_MD5,1,56,256,valid,344,1,1,1,0,downgrade_attack,1
2025-12-04 05:22:08,CP-005,CAN-BUS,AES-128-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,384,valid,246,1,1,1,1,none,0
2025-12-04 06:26:08,CP-047,CAN-BUS,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,valid,179,1,1,1,1,none,0
2025-12-04 11:02:08,CP-004,OCPP 1.6,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,256,verified,327,1,1,1,1,none,0
2025-12-04 03:56:08,CP-039,CAN-BUS,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,valid,34,1,1,1,1,none,0
2025-12-04 16:15:08,CP-032,ISO 15118,3DES,SSL 3.0,NONE,1,56,256,valid,298,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 13:24:08,CP-010,OCPP 1.6,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,valid,172,1,1,1,1,none,0
2025-12-04 06:19:08,CP-050,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,384,valid,254,1,1,1,1,none,0
2025-12-04 09:16:08,CP-036,ISO 15118,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,valid,316,1,1,1,1,none,0
2025-12-04 15:41:08,CP-032,ISO 15118,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,128,valid,304,1,1,0,0,key_management_issue,1
2025-12-04 08:16:08,CP-009,OCPP 2.0,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,verified,284,1,1,1,1,none,0
2025-12-04 19:08:08,CP-027,ISO 15118,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,0,256,256,valid,163,1,0,1,1,encryption_bypass,1
2025-12-04 04:27:08,CP-047,OCPP 1.6,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,384,verified,342,1,1,1,1,none,0
2025-12-04 11:31:08,CP-036,CAN-BUS,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,384,verified,258,1,1,1,1,none,0
2025-12-04 10:03:08,CP-031,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,verified,225,1,1,1,1,none,0
2025-12-04 14:52:08,CP-027,OCPP 2.0.1,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,256,verified,166,1,1,1,1,none,0
2025-12-04 11:27:08,CP-003,OCPP 2.0.1,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,verified,203,1,1,1,1,none,0
2025-12-04 08:02:08,CP-024,OCPP 2.0,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,521,valid,323,1,1,1,1,none,0
2025-12-04 12:27:08,CP-041,ISO 15118,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,256,verified,357,1,1,1,1,none,0
2025-12-04 16:14:08,CP-038,OCPP 2.0.1,SHA1,TLS 1.0,NULL,1,112,256,valid,232,1,1,1,0,downgrade_attack,1
2025-12-04 17:09:08,CP-009,OCPP 2.0,NONE,NONE,NONE,0,0,0,valid,307,0,0,1,0,plaintext_communication,1
2025-12-04 05:31:08,CP-026,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,256,verified,43,1,1,1,1,none,0
2025-12-04 04:57:08,CP-007,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,521,valid,233,1,1,1,1,none,0
2025-12-04 18:15:08,CP-027,CAN-BUS,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,0,256,256,valid,235,1,0,1,1,encryption_bypass,1
2025-12-04 10:00:08,CP-045,OCPP 1.6,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,256,verified,79,1,1,1,1,none,0
2025-12-04 09:26:08,CP-034,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,verified,140,1,1,1,1,none,0
2025-12-04 12:24:08,CP-040,CAN-BUS,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,verified,299,1,1,1,1,none,0
2025-12-04 19:30:08,CP-019,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,not_trusted,303,1,0,1,1,man_in_the_middle,1
2025-12-04 18:11:08,CP-005,OCPP 1.6,3DES,SSL 3.0,TLS_RSA_EXPORT_WITH_RC4_40_MD5,1,56,256,valid,86,1,1,1,0,downgrade_attack,1
2025-12-04 12:05:08,CP-012,OCPP 2.0,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,384,verified,87,1,1,1,1,none,0
2025-12-04 10:42:08,CP-025,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,521,verified,73,1,1,1,1,none,0
2025-12-04 06:56:08,CP-025,CAN-BUS,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,521,verified,103,1,1,1,1,none,0
2025-12-04 11:25:08,CP-013,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,verified,288,1,1,1,1,none,0
2025-12-04 08:57:08,CP-041,OCPP 2.0.1,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,verified,196,1,1,1,1,none,0
2025-12-04 07:23:08,CP-027,OCPP 2.0,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,valid,290,1,1,1,1,none,0
2025-12-04 19:50:08,CP-038,OCPP 2.0.1,AES-128-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,256,hostname_mismatch,-7,1,1,1,1,certificate_error,1
2025-12-04 09:38:08,CP-011,OCPP 1.6,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,384,valid,73,1,1,1,1,none,0
2025-12-04 18:54:08,CP-003,OCPP 2.0.1,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,0,256,256,valid,309,1,0,1,1,encryption_bypass,1
2025-12-04 03:51:08,CP-043,OCPP 1.6,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,521,verified,228,1,1,1,1,none,0
2025-12-04 13:27:08,CP-041,OCPP 2.0,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,256,valid,321,1,1,1,1,none,0
2025-12-04 14:05:08,CP-030,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,384,valid,195,1,1,1,1,none,0
2025-12-04 11:32:08,CP-001,CAN-BUS,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,verified,340,1,1,1,1,none,0
2025-12-04 07:42:08,CP-032,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,verified,329,1,1,1,1,none,0
2025-12-04 16:18:08,CP-023,OCPP 1.6,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,invalid_chain,178,1,0,1,1,man_in_the_middle,1
2025-12-04 19:01:08,CP-020,OCPP 2.0,3DES,NONE,NONE,1,112,256,valid,167,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 11:42:08,CP-029,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,verified,266,1,1,1,1,none,0
2025-12-04 15:34:08,CP-033,ISO 15118,NONE,NONE,NONE,0,0,0,valid,50,0,0,1,0,plaintext_communication,1
2025-12-04 09:21:08,CP-016,ISO 15118,AES-128-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,384,verified,143,1,1,1,1,none,0
2025-12-04 14:07:08,CP-012,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,256,valid,38,1,1,1,1,none,0
2025-12-04 05:03:08,CP-015,OCPP 2.0.1,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,521,valid,360,1,1,1,1,none,0
2025-12-04 06:41:08,CP-003,ISO 15118,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,valid,220,1,1,1,1,none,0
2025-12-04 11:30:08,CP-010,OCPP 2.0,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,384,valid,134,1,1,1,1,none,0
2025-12-04 17:56:08,CP-037,OCPP 1.6,SHA1,SSL 3.0,TLS_RSA_WITH_3DES_EDE_CBC_SHA,1,56,256,valid,245,1,1,1,0,downgrade_attack,1
2025-12-04 09:41:08,CP-020,OCPP 2.0.1,AES-128-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,valid,247,1,1,1,1,none,0
2025-12-04 10:09:08,CP-026,OCPP 2.0.1,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,384,valid,155,1,1,1,1,none,0
2025-12-04 14:40:08,CP-019,OCPP 1.6,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,521,valid,263,1,1,1,1,none,0
2025-12-04 12:35:08,CP-033,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,521,verified,292,1,1,1,1,none,0
2025-12-04 04:56:08,CP-048,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,384,valid,246,1,1,1,1,none,0
2025-12-04 19:36:08,CP-023,OCPP 2.0.1,DES,SSL 3.0,TLS_RSA_WITH_NULL_SHA,1,112,256,valid,285,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 18:14:08,CP-009,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,128,valid,62,1,1,0,0,key_management_issue,1
2025-12-04 13:38:08,CP-029,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,256,valid,237,1,1,1,1,none,0
2025-12-04 15:47:08,CP-028,OCPP 2.0,AES-128-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,0,256,256,valid,290,0,0,1,1,encryption_bypass,1
2025-12-04 19:21:08,CP-050,ISO 15118,NONE,NONE,NONE,0,0,0,valid,289,0,0,1,0,plaintext_communication,1
2025-12-04 17:14:08,CP-006,OCPP 1.6,3DES,SSL 3.0,TLS_RSA_WITH_NULL_SHA,1,112,256,valid,354,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 16:37:08,CP-011,OCPP 2.0.1,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,invalid_chain,325,1,0,1,1,man_in_the_middle,1
2025-12-04 13:55:08,CP-003,ISO 15118,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,verified,204,1,1,1,1,none,0
2025-12-04 13:35:08,CP-004,OCPP 1.6,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,valid,304,1,1,1,1,none,0
2025-12-04 09:44:08,CP-035,ISO 15118,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,verified,294,1,1,1,1,none,0
2025-12-04 16:06:08,CP-029,OCPP 2.0,NONE,NONE,NONE,0,0,0,valid,207,0,0,1,0,plaintext_communication,1
2025-12-04 19:06:08,CP-045,OCPP 2.0.1,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,not_trusted,181,1,0,1,1,man_in_the_middle,1
2025-12-04 10:01:08,CP-035,ISO 15118,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,verified,100,1,1,1,1,none,0
2025-12-04 14:49:08,CP-018,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,384,verified,248,1,1,1,1,none,0
2025-12-04 14:06:08,CP-025,OCPP 1.6,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,256,valid,93,1,1,1,1,none,0
2025-12-04 10:40:08,CP-041,OCPP 2.0,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,valid,166,1,1,1,1,none,0
2025-12-04 16:43:08,CP-029,OCPP 1.6,NONE,NONE,NONE,0,0,0,valid,179,0,0,1,0,plaintext_communication,1
2025-12-04 05:01:08,CP-010,OCPP 2.0,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,521,verified,291,1,1,1,1,none,0
2025-12-04 05:15:08,CP-045,OCPP 2.0.1,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,valid,180,1,1,1,1,none,0
