record_id,timestamp,charge_point_id,session_id,tariff_type,base_price_kwh,price_per_kwh,original_price,modified_price,price_change_percent,discount_code,discount_applied,expected_discount,final_price,energy_kwh,total_cost,user_role,update_source,is_authorized,request_ip,price_valid_from,previous_update_mins,anomaly_type,label
623,2026-01-15 04:11:00,CP-0043,693afe84,night,6.31,3.79,3.79,3.79,0.0,STOLEN50,82,0,0.68,41.16,27.99,operator,csms,True,192.168.1.39,2026-01-15 04:11:00,1258,discount_manipulation,1
624,2026-01-07 09:20:00,CP-0010,19d438ea,standard,5.51,5.51,5.51,5.51,0.0,SUMMER20,20,20,4.41,8.79,38.76,system,billing_engine,True,192.168.1.29,2026-01-07 09:20:00,1278,none,0
625,2026-01-08 23:17:00,CP-0003,e8b895a7,standard,4.18,4.18,4.18,4.18,0.0,SUMMER20,20,20,3.34,51.06,170.54,system,csms,True,192.168.1.42,2026-01-08 23:17:00,664,none,0
626,2026-01-19 11:52:00,CP-0002,eff66c9d,standard,6.85,6.85,6.85,6.85,0.0,FIRST50,50,50,3.42,33.7,115.25,operator,csms,True,192.168.1.23,2026-01-19 11:52:00,499,none,0
627,2026-01-16 16:32:00,CP-0025,ac383ba6,standard,3.7,3.7,3.7,3.85,4.05,FIRST50,50,50,1.85,40.73,75.35,system,billing_engine,True,192.168.1.6,2026-01-16 16:32:00,925,rounding_attack,1
628,2026-01-18 23:33:00,CP-0031,32045109,standard,3.18,3.18,3.18,3.18,0.0,WELCOME10,10,10,2.86,38.62,110.45,operator,csms,True,192.168.1.29,2026-01-18 23:33:00,1091,none,0
629,2026-01-21 08:19:00,CP-0019,89a8d5d4,peak,2.55,3.82,3.82,3.82,0.0,FIRST50,50,50,1.91,49.78,95.08,admin,billing_engine,True,192.168.1.13,2026-01-21 08:19:00,903,none,0
630,2026-01-10 09:04:00,CP-0004,9fab8390,standard,5.33,5.33,5.33,13.32,149.91,FIRST50,50,50,2.67,71.79,191.68,admin,csms,True,192.168.1.40,2026-01-10 09:04:00,7,abnormal_price_change,1
631,2026-01-06 04:01:00,CP-0016,1f347189,night,8.34,5.0,5.0,5.0,0.0,NONE,0,0,5.0,58.23,291.15,operator,csms,True,192.168.1.36,2026-01-06 04:01:00,895,none,0
632,2026-01-15 17:37:00,CP-0045,c99a632b,peak,4.29,6.44,6.44,6.44,0.0,FIRST50,50,50,3.22,23.76,76.51,operator,csms,True,192.168.1.25,2026-01-15 17:37:00,1049,none,0
633,2026-01-23 06:07:00,CP-0044,c8a9e7ec,peak,2.52,3.78,3.78,3.78,0.0,WELCOME10,10,10,3.4,68.61,233.27,admin,billing_engine,True,192.168.1.30,2026-01-23 06:07:00,154,none,0
634,2026-01-10 04:02:00,CP-0033,86e76ee2,night,8.04,4.82,4.82,4.82,0.0,FIRST50,50,50,2.41,26.49,63.84,system,billing_engine,True,192.168.1.28,2026-01-10 04:02:00,883,none,0
635,2026-01-17 00:40:00,CP-0037,3b8aa72d,night,5.71,3.43,3.43,3.43,0.0,SUMMER20,20,20,2.74,50.43,138.18,admin,csms,True,192.168.1.49,2026-01-17 00:40:00,691,none,0
636,2026-01-23 06:42:00,CP-0017,1e06f2a9,peak,7.47,11.21,11.21,11.36,1.34,NONE,0,0,11.21,42.23,473.4,admin,csms,True,192.168.1.39,2026-01-23 06:42:00,310,rounding_attack,1
637,2026-01-07 02:42:00,CP-0020,d81c1ecb,night,5.63,3.38,3.38,3.38,0.0,FIRST50,50,50,1.69,25.64,43.33,system,csms,True,192.168.1.41,2026-01-07 02:42:00,934,none,0
638,2026-01-16 16:59:00,CP-0006,209ff803,standard,7.28,7.28,7.28,7.28,0.0,LOYAL15,15,15,6.19,59.53,368.49,admin,billing_engine,True,192.168.1.39,2026-01-16 16:59:00,429,none,0
639,2026-01-15 01:53:00,CP-0048,f44de7f8,night,6.01,3.61,3.61,9.03,150.14,FIRST50,50,50,1.8,60.8,109.44,operator,csms,True,192.168.1.10,2026-01-15 01:53:00,4,abnormal_price_change,1
640,2026-01-19 18:26:00,CP-0004,bd08609c,peak,4.03,6.04,6.04,6.04,0.0,STOLEN50,93,0,0.42,41.78,17.55,operator,csms,True,192.168.1.21,2026-01-19 18:26:00,1177,discount_manipulation,1
641,2026-01-07 03:32:00,CP-0009,3f3f90c2,night,3.26,1.96,1.96,1.96,0.0,STOLEN50,52,0,0.94,77.6,72.94,system,csms,True,192.168.1.45,2026-01-07 03:32:00,495,discount_manipulation,1
642,2026-01-07 13:24:00,CP-0048,4b364b13,standard,6.77,6.77,6.77,6.77,0.0,SUMMER20,20,20,5.42,34.22,185.47,operator,csms,True,192.168.1.6,2026-01-07 13:24:00,70,none,0
643,2026-01-28 19:12:00,CP-0007,7e111a10,peak,4.42,6.63,6.63,6.63,0.0,WELCOME10,10,10,5.97,17.55,104.77,system,csms,True,192.168.1.41,2026-01-28 19:12:00,194,none,0
644,2026-01-23 21:26:00,CP-0025,62ae8881,standard,5.37,5.37,5.37,5.37,0.0,STOLEN50,60,0,2.15,76.63,164.75,admin,csms,True,192.168.1.14,2026-01-23 21:26:00,694,discount_manipulation,1
645,2026-01-12 22:52:00,CP-0008,3ff20d2b,standard,8.43,8.43,8.43,8.43,0.0,NONE,0,0,8.43,14.65,123.5,admin,billing_engine,True,192.168.1.24,2026-01-12 22:52:00,754,none,0
646,2026-01-01 16:07:00,CP-0029,6ce28844,standard,8.08,8.08,8.08,8.08,0.0,SUMMER20,20,20,6.46,39.24,253.49,operator,csms,True,192.168.1.45,2026-01-01 16:07:00,330,none,0
647,2026-01-28 07:47:00,CP-0046,7fbf83ac,peak,3.89,5.83,5.83,1.31,-77.53,NONE,0,0,5.83,79.13,461.33,user,mobile_app,False,10.159.124.40,2026-01-28 07:47:00,314,unauthorized_update,1
648,2026-01-28 06:07:00,CP-0016,ab396af5,peak,2.65,3.97,3.97,3.97,0.0,LOYAL15,15,15,3.37,21.74,73.26,system,csms,True,192.168.1.44,2026-01-28 06:07:00,1176,none,0
649,2026-01-25 13:49:00,CP-0042,722c8a71,standard,8.04,8.04,8.04,7.94,-1.24,WELCOME10,10,10,7.24,30.74,222.56,system,billing_engine,True,192.168.1.42,2026-01-25 13:49:00,1375,rounding_attack,1
650,2026-01-21 16:32:00,CP-0007,00353d08,standard,4.17,4.17,4.17,1.25,-70.02,FIRST50,50,50,2.08,14.16,29.45,operator,billing_engine,True,192.168.1.15,2026-01-21 16:32:00,1,abnormal_price_change,1
651,2026-01-03 23:42:00,CP-0021,b99cb737,standard,8.02,8.02,8.02,8.02,0.0,NONE,0,0,8.02,54.75,439.09,admin,billing_engine,True,192.168.1.33,2026-01-03 23:42:00,693,none,0
652,2026-01-17 23:13:00,CP-0032,5be12b07,standard,8.31,8.31,8.31,8.31,0.0,SUMMER20,20,20,6.65,25.14,167.18,operator,billing_engine,True,192.168.1.36,2026-01-17 23:13:00,1243,none,0
653,2026-01-17 18:33:00,CP-0001,bde6a46c,peak,3.26,4.89,4.89,4.89,0.0,SUMMER20,20,20,3.91,61.71,241.29,operator,billing_engine,True,192.168.1.44,2026-01-17 18:33:00,1175,none,0
654,2026-01-03 18:55:00,CP-0004,0acf60c2,peak,5.45,8.18,8.18,3.27,-60.02,SUMMER20,20,20,6.54,52.58,343.87,admin,csms,True,192.168.1.9,2026-01-03 18:55:00,10,abnormal_price_change,1
655,2026-01-20 13:47:00,CP-0033,41d53868,standard,3.01,3.01,3.01,3.01,0.0,WELCOME10,10,10,2.71,15.01,40.68,operator,csms,True,192.168.1.38,2026-01-20 13:47:00,1222,none,0
656,2026-01-05 17:44:00,CP-0030,fe92e4d0,peak,3.61,5.42,5.42,0.0,-100.0,LOYAL15,15,15,4.61,54.54,251.43,admin,billing_engine,True,192.168.1.18,2026-01-05 17:44:00,934,negative_price,1
657,2026-01-28 10:56:00,CP-0041,0cd40420,standard,7.28,7.28,7.28,7.28,0.0,SUMMER20,20,20,5.82,79.56,463.04,system,csms,True,192.168.1.25,2026-01-28 10:56:00,795,none,0
658,2026-01-08 04:04:00,CP-0022,d16a1ade,night,4.68,2.81,2.81,0.01,-99.64,SUMMER20,20,20,2.25,20.02,45.05,operator,csms,True,192.168.1.15,2026-01-08 04:04:00,929,negative_price,1
659,2026-01-14 00:10:00,CP-0048,266db793,night,6.72,4.03,4.03,3.98,-1.24,NONE,0,0,4.03,48.77,196.54,operator,billing_engine,True,192.168.1.50,2026-01-14 00:10:00,343,rounding_attack,1
660,2026-01-29 17:45:00,CP-0038,5d75b215,peak,7.3,10.95,10.95,10.95,0.0,NONE,0,0,10.95,11.36,124.39,admin,billing_engine,True,192.168.1.8,2026-01-29 17:45:00,548,none,0
661,2026-01-29 13:04:00,CP-0032,b7addc31,standard,6.94,6.94,6.94,6.94,0.0,NONE,0,0,6.94,13.57,94.18,system,billing_engine,True,192.168.1.21,2026-01-29 13:04:00,1196,none,0
662,2026-01-02 01:51:00,CP-0010,6795afa9,night,5.4,3.24,3.24,3.24,0.0,NONE,0,0,3.24,19.27,62.43,operator,billing_engine,True,192.168.1.50,2026-01-02 01:51:00,730,none,0
663,2026-01-03 01:44:00,CP-0025,935ad94a,night,3.19,1.91,1.91,1.91,0.0,FIRST50,50,50,0.95,14.27,13.56,operator,billing_engine,True,192.168.1.45,2026-01-03 01:44:00,373,none,0
664,2026-01-17 00:41:00,CP-0027,c1f32523,night,3.73,2.24,2.24,2.24,0.0,LOYAL15,15,15,1.9,32.17,61.12,admin,billing_engine,True,192.168.1.42,2026-01-17 00:41:00,1258,none,0
665,2026-01-18 21:34:00,CP-0039,25d01fe0,standard,6.99,6.99,6.99,6.99,0.0,NONE,0,0,6.99,72.34,505.66,operator,csms,True,192.168.1.18,2026-01-18 21:34:00,952,none,0
666,2026-01-05 23:19:00,CP-0015,792a1b8a,standard,2.65,2.65,2.65,-0.5,-100.0,NONE,0,0,2.65,38.45,101.89,admin,billing_engine,True,192.168.1.4,2026-01-05 23:19:00,1305,negative_price,1
667,2026-01-27 02:32:00,CP-0019,12b0b363,night,4.93,2.96,2.96,2.96,0.0,SUMMER20,20,20,2.37,9.68,22.94,system,csms,True,192.168.1.1,2026-01-27 02:32:00,1206,none,0
668,2026-01-07 15:34:00,CP-0041,b4b7a16c,standard,4.46,4.46,4.46,4.46,0.0,NONE,0,0,4.46,62.24,277.59,system,csms,True,192.168.1.20,2026-01-07 15:34:00,955,none,0
669,2026-01-30 13:16:00,CP-0016,1a9ddc78,standard,6.16,6.16,6.16,6.16,0.0,SUMMER20,20,20,4.93,25.93,127.83,operator,csms,True,192.168.1.20,2026-01-30 13:16:00,651,none,0
670,2026-01-13 17:36:00,CP-0019,85532c4f,peak,6.12,9.18,9.18,9.18,0.0,LOYAL15,15,15,7.8,39.08,304.82,system,billing_engine,True,192.168.1.9,2026-01-13 17:36:00,1092,none,0
671,2026-01-25 00:31:00,CP-0032,01c3b9d7,night,5.62,3.37,3.37,3.37,0.0,FIRST50,50,50,1.69,65.6,110.86,system,csms,True,192.168.1.46,2026-01-25 00:31:00,654,none,0
672,2026-01-19 01:11:00,CP-0045,26f8f4d6,night,5.42,3.25,3.25,3.25,0.0,NONE,0,0,3.25,73.94,240.31,admin,csms,True,192.168.1.32,2026-01-19 01:11:00,651,none,0
673,2026-01-17 07:40:00,CP-0044,23c4ce2e,peak,7.23,10.85,10.85,10.85,0.0,SUMMER20,20,20,8.68,57.59,499.88,operator,billing_engine,True,192.168.1.23,2026-01-17 07:40:00,1117,none,0
674,2026-01-15 21:29:00,CP-0020,11e26854,standard,4.01,4.01,4.01,4.01,0.0,FIRST50,50,50,2.0,55.79,111.58,system,billing_engine,True,192.168.1.38,2026-01-15 21:29:00,269,none,0
675,2026-01-05 07:53:00,CP-0042,9f1ea246,peak,5.38,8.07,8.07,8.07,0.0,NONE,0,0,8.07,61.87,499.29,admin,csms,True,192.168.1.29,2026-01-05 07:53:00,210,none,0
676,2026-01-16 10:10:00,CP-0049,3696b043,standard,6.87,6.87,6.87,4.04,-41.19,FIRST50,50,50,3.44,42.94,147.71,guest,external_api,False,10.81.103.224,2026-01-16 10:10:00,1385,unauthorized_update,1
677,2026-01-26 01:01:00,CP-0037,d512271d,night,8.5,5.1,5.1,5.1,0.0,LOYAL15,15,15,4.33,8.02,34.73,admin,billing_engine,True,192.168.1.34,2026-01-26 01:01:00,1394,none,0
678,2026-01-13 02:54:00,CP-0041,7cc89241,night,2.97,1.78,1.78,1.78,0.0,SUMMER20,20,20,1.42,76.73,108.96,operator,csms,True,192.168.1.41,2026-01-13 02:54:00,680,none,0
679,2026-01-12 15:15:00,CP-0022,88cff6a6,standard,6.47,6.47,6.47,-1.0,-100.0,LOYAL15,15,15,5.5,20.8,114.4,system,billing_engine,True,192.168.1.2,2026-01-12 15:15:00,333,negative_price,1
680,2026-01-26 21:27:00,CP-0049,6cd47f94,standard,8.29,8.29,8.29,8.29,0.0,NONE,0,0,8.29,59.74,495.24,admin,billing_engine,True,192.168.1.26,2026-01-26 21:27:00,1435,none,0
681,2026-01-11 21:49:00,CP-0039,17ff8d78,standard,5.71,5.71,5.71,5.71,0.0,WELCOME10,10,10,5.14,79.6,409.14,system,csms,True,192.168.1.42,2026-01-11 21:49:00,100,none,0
682,2026-01-05 17:18:00,CP-0032,63943d14,peak,6.57,9.86,9.86,9.86,0.0,NONE,0,0,9.86,44.52,438.97,operator,csms,True,192.168.1.15,2026-01-05 17:18:00,869,none,0
683,2026-01-24 23:07:00,CP-0046,239d0142,standard,4.07,4.07,4.07,4.07,0.0,LOYAL15,15,15,3.46,38.47,133.11,system,billing_engine,True,192.168.1.45,2026-01-24 23:07:00,1065,none,0
684,2026-01-21 06:17:00,CP-0044,85363f06,peak,2.78,4.17,4.17,4.17,0.0,WELCOME10,10,10,3.75,74.42,279.07,system,csms,True,192.168.1.12,2026-01-21 06:17:00,704,none,0
685,2026-01-05 18:04:00,CP-0035,a783b946,peak,8.17,12.25,12.25,12.25,0.0,SUMMER20,20,20,9.8,7.7,75.46,operator,csms,True,192.168.1.28,2026-01-05 18:04:00,321,none,0
686,2026-01-16 22:52:00,CP-0005,624cd7af,standard,2.84,2.84,2.84,2.84,0.0,SUMMER20,20,20,2.27,28.33,64.31,system,billing_engine,True,192.168.1.9,2026-01-16 22:52:00,1133,none,0
687,2026-01-19 04:43:00,CP-0005,324fea09,night,3.15,1.89,1.89,1.89,0.0,FIRST50,50,50,0.94,72.45,68.1,operator,csms,True,192.168.1.5,2026-01-19 04:43:00,318,none,0
688,2026-01-21 02:01:00,CP-0021,2a879cc8,night,6.22,3.73,3.73,3.73,0.0,NONE,0,0,3.73,73.64,274.68,admin,csms,True,192.168.1.41,2026-01-21 02:01:00,1010,none,0
689,2026-01-24 14:11:00,CP-0032,4e6da652,standard,2.69,2.69,2.69,6.72,149.81,NONE,0,0,2.69,7.01,18.86,admin,csms,True,192.168.1.25,2026-01-24 14:11:00,4,abnormal_price_change,1
690,2026-01-29 12:51:00,CP-0048,b3af4da4,standard,4.63,4.63,4.63,4.63,0.0,FIRST50,50,50,2.31,8.17,18.87,admin,billing_engine,True,192.168.1.5,2026-01-29 12:51:00,701,none,0
691,2026-01-19 03:56:00,CP-0024,1a76c133,night,4.76,2.86,2.86,1.1,-61.54,SUMMER20,20,20,2.29,24.09,55.17,guest,mobile_app,False,10.140.117.21,2026-01-19 03:56:00,232,unauthorized_update,1
692,2026-01-16 08:59:00,CP-0021,0d0999bb,peak,2.72,4.08,4.08,4.08,0.0,LOYAL15,15,15,3.47,32.64,113.26,operator,csms,True,192.168.1.49,2026-01-16 08:59:00,935,none,0
693,2026-01-21 07:36:00,CP-0026,5f51ce00,peak,6.97,10.46,10.46,10.46,0.0,NONE,0,0,10.46,24.69,258.26,operator,billing_engine,True,192.168.1.50,2026-01-21 07:36:00,327,none,0
694,2026-01-26 22:43:00,CP-0009,65bd3c57,standard,7.19,7.19,7.19,7.19,0.0,WELCOME10,10,10,6.47,10.04,64.96,system,billing_engine,True,192.168.1.24,2026-01-26 22:43:00,844,none,0
695,2026-01-14 15:49:00,CP-0034,7914caa8,standard,4.69,4.69,4.69,18.76,300.0,SUMMER20,20,20,3.75,54.78,205.43,system,csms,True,192.168.1.7,2026-01-14 15:49:00,869,fake_price,1
696,2026-01-27 03:14:00,CP-0044,96e6e371,night,6.08,3.65,3.65,3.65,0.0,SUMMER20,20,20,2.92,6.96,20.32,admin,billing_engine,True,192.168.1.9,2026-01-27 03:14:00,1088,none,0
697,2026-01-22 01:26:00,CP-0008,21a8bcd9,night,8.45,5.07,5.07,5.07,0.0,STOLEN50,60,0,2.03,79.65,161.69,admin,csms,True,192.168.1.33,2026-01-22 01:26:00,727,discount_manipulation,1
698,2026-01-25 09:24:00,CP-0003,0b967221,standard,3.9,3.9,3.9,3.9,0.0,FIRST50,50,50,1.95,28.86,56.28,operator,billing_engine,True,192.168.1.25,2026-01-25 09:24:00,1419,none,0
699,2026-01-28 14:52:00,CP-0002,01203353,standard,8.14,8.14,8.14,8.14,0.0,SUMMER20,20,20,6.51,39.44,256.75,operator,csms,True,192.168.1.6,2026-01-28 14:52:00,210,none,0
700,2026-01-25 21:33:00,CP-0013,2e2b4229,standard,3.83,3.83,3.83,15.32,300.0,LOYAL15,15,15,3.26,6.69,21.81,system,billing_engine,True,192.168.1.44,2026-01-25 21:33:00,1435,fake_price,1
701,2026-01-04 10:53:00,CP-0042,c126795d,standard,5.26,5.26,5.26,15.78,200.0,LOYAL15,15,15,4.47,20.23,90.43,system,csms,True,192.168.1.25,2026-01-04 10:53:00,5,abnormal_price_change,1
702,2026-01-17 19:12:00,CP-0039,5d39058a,peak,5.44,8.16,8.16,0.01,-99.88,NONE,0,0,8.16,43.37,353.9,admin,billing_engine,True,192.168.1.26,2026-01-17 19:12:00,362,negative_price,1
703,2026-01-16 07:21:00,CP-0004,398df881,peak,6.59,9.88,9.88,10.03,1.52,FIRST50,50,50,4.94,52.42,258.95,system,csms,True,192.168.1.24,2026-01-16 07:21:00,1154,rounding_attack,1
704,2026-01-10 19:24:00,CP-0032,c272d811,peak,5.92,8.88,8.88,8.88,0.0,SUMMER20,20,20,7.1,46.3,328.73,system,billing_engine,True,192.168.1.17,2026-01-10 19:24:00,1060,none,0
705,2026-01-10 08:40:00,CP-0044,81711650,peak,3.64,5.46,5.46,5.46,0.0,LOYAL15,15,15,4.64,61.67,286.15,system,csms,True,192.168.1.41,2026-01-10 08:40:00,258,none,0
706,2026-01-14 03:28:00,CP-0007,98000f4e,night,4.66,2.8,2.8,2.8,0.0,LOYAL15,15,15,2.38,14.94,35.56,admin,billing_engine,True,192.168.1.29,2026-01-14 03:28:00,1200,none,0
707,2026-01-19 10:26:00,CP-0039,91483de6,standard,7.59,7.59,7.59,7.59,0.0,STOLEN50,64,0,2.73,59.83,163.34,operator,csms,True,192.168.1.32,2026-01-19 10:26:00,878,discount_manipulation,1
708,2026-01-08 02:44:00,CP-0003,f608d39c,night,5.16,3.1,3.1,3.1,0.0,FIRST50,50,50,1.55,59.51,92.24,operator,billing_engine,True,192.168.1.18,2026-01-08 02:44:00,1369,none,0
709,2026-01-11 19:16:00,CP-0037,817ce84b,peak,7.63,11.45,11.45,11.45,0.0,FIRST50,50,50,5.72,32.42,185.44,operator,billing_engine,True,192.168.1.49,2026-01-11 19:16:00,477,none,0
710,2026-01-28 00:07:00,CP-0050,828b5060,night,5.68,3.41,3.41,3.41,0.0,SUMMER20,20,20,2.73,31.2,85.18,system,csms,True,192.168.1.16,2026-01-28 00:07:00,270,none,0
711,2026-01-14 12:45:00,CP-0017,70300906,standard,5.68,5.68,5.68,0.0,-100.0,SUMMER20,20,20,4.54,13.76,62.47,admin,csms,True,192.168.1.32,2026-01-14 12:45:00,635,negative_price,1
712,2026-01-19 02:34:00,CP-0016,454f8b51,night,4.78,2.87,2.87,2.87,0.0,SUMMER20,20,20,2.3,39.55,90.96,admin,billing_engine,True,192.168.1.13,2026-01-19 02:34:00,291,none,0
713,2026-01-09 19:09:00,CP-0029,cae6a964,peak,6.34,9.51,9.51,0.01,-99.89,NONE,0,0,9.51,35.9,341.41,admin,csms,True,192.168.1.39,2026-01-09 19:09:00,428,negative_price,1
714,2026-01-27 20:43:00,CP-0037,fe6338e0,peak,2.82,4.23,4.23,4.23,0.0,SUMMER20,20,20,3.38,76.18,257.49,admin,csms,True,192.168.1.8,2026-01-27 20:43:00,1202,none,0
715,2026-01-08 04:00:00,CP-0046,cb6d1eb1,night,4.38,2.63,2.63,2.63,0.0,SUMMER20,20,20,2.1,60.49,127.03,operator,billing_engine,True,192.168.1.24,2026-01-08 04:00:00,335,none,0
716,2026-01-17 19:35:00,CP-0032,79abac15,peak,7.4,11.1,11.1,-1.0,-100.0,NONE,0,0,11.1,9.79,108.67,system,csms,True,192.168.1.49,2026-01-17 19:35:00,484,negative_price,1
717,2026-01-02 03:46:00,CP-0029,dada03cf,night,5.27,3.16,3.16,3.16,0.0,SUMMER20,20,20,2.53,64.83,164.02,system,csms,True,192.168.1.27,2026-01-02 03:46:00,1438,none,0
718,2026-01-09 09:10:00,CP-0041,f5e80e8f,night,4.48,4.48,4.48,2.69,-39.96,WELCOME10,10,10,4.03,51.9,209.16,admin,billing_engine,True,192.168.1.28,2026-01-09 09:10:00,109,tariff_shift,1
719,2026-01-13 04:09:00,CP-0010,88dc6001,night,3.6,2.16,2.16,0.77,-64.35,WELCOME10,10,10,1.94,28.01,54.34,user,external_api,False,10.232.29.152,2026-01-13 04:09:00,1318,unauthorized_update,1
720,2026-01-17 04:17:00,CP-0015,5db7393a,night,8.44,5.06,5.06,5.06,0.0,NONE,0,0,5.06,56.35,285.13,admin,csms,True,192.168.1.3,2026-01-17 04:17:00,706,none,0
721,2026-01-01 23:21:00,CP-0014,a36fcc05,standard,3.75,3.75,3.75,3.75,0.0,NONE,0,0,3.75,20.29,76.09,system,billing_engine,True,192.168.1.36,2026-01-01 23:21:00,1049,none,0
722,2026-01-30 21:08:00,CP-0033,eb5d46b9,standard,5.01,5.01,5.01,5.01,0.0,WELCOME10,10,10,4.51,58.91,265.68,admin,billing_engine,True,192.168.1.8,2026-01-30 21:08:00,277,none,0
723,2026-01-05 22:14:00,CP-0003,e8d27aa0,standard,6.94,6.94,6.94,6.94,0.0,WELCOME10,10,10,6.25,69.4,433.75,admin,csms,True,192.168.1.3,2026-01-05 22:14:00,1026,none,0
724,2026-01-29 01:52:00,CP-0024,31add0be,night,4.17,2.5,2.5,2.5,0.0,FAKE99,95,0,0.13,8.3,1.08,admin,billing_engine,True,192.168.1.20,2026-01-29 01:52:00,1286,discount_manipulation,1
725,2026-01-07 06:01:00,CP-0040,87928d81,peak,2.78,4.17,4.17,4.17,0.0,FIRST50,50,50,2.08,68.73,142.96,admin,billing_engine,True,192.168.1.27,2026-01-07 06:01:00,1349,none,0
726,2026-01-07 19:25:00,CP-0045,386dfb3c,peak,6.62,9.93,9.93,9.93,0.0,LOYAL15,15,15,8.44,13.81,116.56,operator,billing_engine,True,192.168.1.40,2026-01-07 19:25:00,512,none,0
727,2026-01-19 20:14:00,CP-0023,34b009eb,peak,4.09,6.13,6.13,0.61,-90.05,WELCOME10,10,10,5.52,72.61,400.81,operator,csms,True,192.168.1.18,2026-01-19 20:14:00,526,fake_price,1
728,2026-01-24 14:55:00,CP-0044,47e686e8,standard,8.15,8.15,8.15,8.15,0.0,WELCOME10,10,10,7.34,71.36,523.78,operator,billing_engine,True,192.168.1.8,2026-01-24 14:55:00,661,none,0
729,2026-01-28 14:53:00,CP-0003,1ad094f3,standard,4.97,4.97,4.97,4.97,0.0,SUMMER20,20,20,3.98,14.59,58.07,system,csms,True,192.168.1.9,2026-01-28 14:53:00,1349,none,0
730,2026-01-11 14:26:00,CP-0018,d3999fd5,standard,8.0,8.0,8.0,8.0,0.0,LOYAL15,15,15,6.8,66.95,455.26,system,billing_engine,True,192.168.1.8,2026-01-11 14:26:00,1088,none,0
731,2026-01-24 04:58:00,CP-0019,36e4ea02,night,4.07,2.44,2.44,7.32,200.0,LOYAL15,15,15,2.07,66.67,138.01,operator,billing_engine,True,192.168.1.38,2026-01-24 04:58:00,1402,fake_price,1
732,2026-01-11 21:49:00,CP-0033,0b4ae1ae,standard,7.98,7.98,7.98,0.01,-99.87,LOYAL15,15,15,6.78,58.18,394.46,system,billing_engine,True,192.168.1.45,2026-01-11 21:49:00,178,negative_price,1
733,2026-01-02 08:55:00,CP-0016,b7d4170c,peak,4.48,6.72,6.72,6.72,0.0,NONE,0,0,6.72,25.89,173.98,operator,csms,True,192.168.1.35,2026-01-02 08:55:00,330,none,0
734,2026-01-19 12:06:00,CP-0029,c97f0c4e,standard,7.06,7.06,7.06,7.06,0.0,WELCOME10,10,10,6.35,17.48,111.0,operator,csms,True,192.168.1.3,2026-01-19 12:06:00,724,none,0
735,2026-01-04 08:39:00,CP-0044,28b2232e,peak,7.73,11.6,11.6,11.6,0.0,NONE,0,0,11.6,23.06,267.5,system,csms,True,192.168.1.15,2026-01-04 08:39:00,1004,none,0
736,2026-01-10 10:39:00,CP-0020,22509b3b,standard,2.76,2.76,2.76,2.76,0.0,NONE,0,0,2.76,39.35,108.61,admin,csms,True,192.168.1.31,2026-01-10 10:39:00,882,none,0
737,2026-01-20 15:20:00,CP-0015,5377d18c,standard,3.37,3.37,3.37,8.43,150.15,LOYAL15,15,15,2.86,42.49,121.52,operator,csms,True,192.168.1.39,2026-01-20 15:20:00,1,abnormal_price_change,1
738,2026-01-22 20:02:00,CP-0004,5967f4ea,peak,7.84,11.76,11.76,11.76,0.0,SUMMER20,20,20,9.41,17.48,164.49,admin,billing_engine,True,192.168.1.39,2026-01-22 20:02:00,1214,none,0
739,2026-01-12 11:46:00,CP-0013,5546a63d,standard,5.0,5.0,5.0,5.0,0.0,WELCOME10,10,10,4.5,38.13,171.59,operator,billing_engine,True,192.168.1.49,2026-01-12 11:46:00,1117,none,0
740,2026-01-31 00:06:00,CP-0005,06d55efa,night,2.51,1.51,1.51,1.51,0.0,FIRST50,50,50,0.76,14.95,11.36,admin,billing_engine,True,192.168.1.1,2026-01-31 00:06:00,76,none,0
741,2026-01-04 15:24:00,CP-0022,8a8a5b04,standard,3.25,3.25,3.25,3.3,1.54,WELCOME10,10,10,2.93,7.22,21.15,admin,billing_engine,True,192.168.1.32,2026-01-04 15:24:00,1437,rounding_attack,1
742,2026-01-11 12:48:00,CP-0020,f5267152,standard,5.83,5.83,5.83,14.57,149.91,SUMMER20,20,20,4.66,47.62,221.91,operator,csms,True,192.168.1.41,2026-01-11 12:48:00,3,abnormal_price_change,1
743,2026-01-15 17:03:00,CP-0004,816a9e1b,peak,6.35,9.52,9.52,9.52,0.0,WELCOME10,10,10,8.57,17.57,150.57,operator,billing_engine,True,192.168.1.20,2026-01-15 17:03:00,1035,none,0
744,2026-01-24 18:17:00,CP-0039,7fabe148,peak,7.88,11.82,11.82,11.87,0.42,NONE,0,0,11.82,55.21,652.58,system,csms,True,192.168.1.29,2026-01-24 18:17:00,996,rounding_attack,1
745,2026-01-24 00:14:00,CP-0020,43f3db8b,night,7.33,4.4,4.4,4.4,0.0,FIRST50,50,50,2.2,32.43,71.35,operator,csms,True,192.168.1.20,2026-01-24 00:14:00,81,none,0
746,2026-01-04 06:46:00,CP-0033,61f9239a,peak,2.95,4.43,4.43,4.43,0.0,WELCOME10,10,10,3.99,52.37,208.96,system,billing_engine,True,192.168.1.50,2026-01-04 06:46:00,1268,none,0
747,2026-01-25 14:48:00,CP-0034,fef022a5,night,2.82,2.82,2.82,1.69,-40.07,NONE,0,0,2.82,19.2,54.14,operator,csms,True,192.168.1.8,2026-01-25 14:48:00,1408,tariff_shift,1
